z_m,x_focus_cm,IR_max_z,delta_n_rot_max_z,delta_n_rot_applied_max_z,dphi_rot_max_abs_z,dphi_rot_applied_max_abs_z,alpha_R_raw_max_z,alpha_R_applied_max_z
0.9474499821662903,-0.25500178337096724,3.149453476107387e+17,7.243742857099278e-06,7.243742857099278e-06,0.0028453790582716465,0.0028453790582716465,0.004333045333623886,0.004333045333623886
0.9474999904632568,-0.25000095367431197,3.147463360061112e+17,7.239165825012606e-06,7.239165825012606e-06,0.0028435811400413513,0.0028435811400413513,0.0043315403163433075,0.0043315403163433075
0.9475499987602234,-0.2450001239776567,3.145473931209605e+17,7.234590157167986e-06,7.234590157167986e-06,0.002841783920302987,0.002841783920302987,0.004330034367740154,0.004330034367740154
0.9476000070571899,-0.23999929428100142,3.143484158760714e+17,7.230013579828665e-06,7.230013579828665e-06,0.0028399862349033356,0.0028399862349033356,0.004328528884798288,0.004328528884798288
0.9476500153541565,-0.23499846458434615,3.14149404271444e+17,7.225436547741992e-06,7.225436547741992e-06,0.0028381883166730404,0.0028381883166730404,0.004327032715082169,0.004327032715082169
0.947700023651123,-0.22999763488769087,3.1395035830707814e+17,7.2208581514132675e-06,7.2208581514132675e-06,0.002836389932781458,0.002836389932781458,0.004325533751398325,0.004325533751398325
0.9477499723434448,-0.22500276565551314,3.137513123427123e+17,7.2162802098318934e-06,7.2162802098318934e-06,0.0028345915488898754,0.0028345915488898754,0.004324036650359631,0.004324036650359631
0.9477999806404114,-0.22000193595885786,3.135522320186081e+17,7.211701358755818e-06,7.211701358755818e-06,0.0028327929321676493,0.0028327929321676493,0.004322536755353212,0.004322536755353212
0.9478499889373779,-0.2150011062622026,3.133528424568586e+17,7.207115231722128e-06,7.207115231722128e-06,0.0028309915214776993,0.0028309915214776993,0.004321034532040358,0.004321034532040358
0.9478999972343445,-0.21000027656554732,3.131534872548475e+17,7.20253046893049e-06,7.20253046893049e-06,0.0028291905764490366,0.0028291905764490366,0.004319531377404928,0.004319531377404928
0.947950005531311,-0.20499944686889204,3.129539946138829e+17,7.197942068160046e-06,7.197942068160046e-06,0.002827388234436512,0.002827388234436512,0.004318028222769499,0.004318028222769499
0.9480000138282776,-0.19999861717223677,3.127541583755346e+17,7.1933454819372855e-06,7.1933454819372855e-06,0.00282558286562562,0.00282558286562562,0.004316525533795357,0.004316525533795357
0.9480500221252441,-0.1949977874755815,3.125542534177096e+17,7.188747986219823e-06,7.188747986219823e-06,0.002823776798322797,0.002823776798322797,0.004315022844821215,0.004315022844821215
